,review,starts
1204,"?? ???? ????, ??? ???? ????? ????? ?????? ? ?????? ??????, ???????? ????? ??????????????? 2,3 ????????.????, ?????? ????? 2 ??????. ??? ??? ?????, ?????? ????????, ??????? ???? ??? ????, ??? ?? ??????. ????? ??????? ????? ??????: j5 ??? j7, ????? 7.????? ??????? ????? ????????, 5,5"", ?????? ????? ?????? ??????. ??? ???????? ?????????????????? - ??????? ?????? ?? ????. ??????? ??????? ??? ???????? (???????,????, ??? ??????), ?? ???? ??????? ?? ????????? ???? ?? ????. ??????????. ?????? ????, ??? ?????? ????????, ???????? ?? ?????? ?????? ??????. ??????? ????????? ?????????, ??????? ???????. ??? ???????? ????????, ?? ???????? - ??????????????? ?????????????. ??, ??-?????, ??? ?????? ?? ?????? ?????????? ?? ?????? ????????. ??????? ? ????? ???, ??? ????????, ? galaxy ace 2, ??? ????? ????????? ????, ???? ????????? ????? ????? ??????. ???????? ??????? ?????, ?? ????? ???? ????? 75-80% ???????, ????? ??? ??????????. ?? ????? ??????? ????????? ?????? ? ????? ?????????. 3000 mah - ????????? ???????, ???? ??? ????? ?????????. ???????? ???????, ??????? ????? ????? - 1,5 ????? ???????? ????????: wi-fi, ?????, ???????, ??????? 70% (????? ?????????, ?? ?????????? ???????? ? ??????????/??????????). ???????. ???????????, ?????????????, ???????? ???????, ????? ???? ???? ????????, ???? ??????, ??? ??????? ?? ?????, 4+ ????????. ?????? ????????, ?? ????????? ?????? ?? ???? ???. ?????? ?? ???? ??????? ? ??????, ?????? ??? ??? ???????????? ?????? ?????? ??????, ?? ??????? ????? ???. ??????. ??? ???? ??????? ? ???????, ??? ??? ???????????? ????? ??? ?????????, ??? ?? ????????, ??? ???? ????????? ?????, ??, ? ?????? ??????? ?????? ??????? ? ????? ????? ???????? ? ??????, ??? ??? ????????, ??? ????? ?? ????????. ????? ?????????, ????? ?? ???????? ???????????? 2 ?????????, ? ??! ????????, ??????? ???? ???????? ???????, ????? ?? ????? ? ?????, ? ???????? ?????????. ??????? ? ??????? ????? 5.1, ??? ???????, ????? ??? ?? ??????? ???????? ??????????. ????? ???????? ????????? smart manager, ??????? ???????? ??????????, ???????? ??????? ?? 15% ???????. ????? ??????? ??????? ?????? ?????? ? ?????? ????? ????? (?????????? ????????????? ? ?????? ??? ????? ???????). ??? ????????, ??????? ?????. ?????? ??? ? ??????????? ???????????? ????????????? 2 ????? ? ?????? (64 ?? ????? ????????), ??? ?????? ????? ? ?? ?????? ???? (?3, ?5, ?7). ??????????????? ????? ???????? ????? ????? ????? galaxy a5, lg g4s ? galaxy j7. ?????? ????, ?? ???? ?????????, ?? ?? ???????? ????. ????? ??????? - ?????????, ??? ?????? ???-?? ????????. ?, ? ?????, ?????? ?????? ??? ?????????: ??????????? ?????????? ??????????? ?? ??????? ????? ??????. ???????????: ???? ?????? ??????, ???? ?????? ??????????: ???? ??????",5
1205,"? ??? ?????,??? ??????? ???????? ???????? ?????: ?? ??? ?????? ???????? ?? ??????? ? ????? samsung galaxy j7.???????????? ""??????"" ? ""?????""??????? ?? ???? ?? ????? ?? ??????? ?????? ????? ?????????,?? ? ????? ???????? ????? ???? ??????? ????????( ?? ????? ???????)? ???? ?????????????? ""?????"",?????? ????,?????? ????????,?????? ??????? ? ???? ????????? ????????? ???-?????.??? ?????????? ??? ??? ???? ??? ??????? ????? 2 ? ?????? ??? ?? ????? ???? ??????? ? ? ????? ??? ????? ????? ????? ?????? ?? ???? ? ????? ?3????-???? ??????? ???? ????? ?? ??????? ?????? ? ????? ???????????? ? ?????? ? ???????( ???? ? ? ???????? ?? ?? 13 ???????????? ?? ?? ????? 8).??????? ??? ??? ??????????? ? ???????? ??? ?????????,?? ?????????? ???? ?????? ????? ???????????? ? ?????? ?? ????? 4 ? ??? ???? ???? samsung galaxy j7.????? ??? ? ????????????.??????? ??? ????.!!! ???????????: ?????? ???? -????????. ??????????: ????? ?? ???? ?? ?????? ?? ????????.",5
1206,"???????? ??????? ? ??????? ????? ??? ?????? ??????, ??????? ???????? ?? ????? ??????? ? ????????????? ??? ??????????? ? ?????????)??? ?? ??? ??? ????? ??????? ? ?????????, ????? android ?????, ????? ??????? ?????????? ??? ??? ???? ?? ??? ??????? ??? ????????, ????? ??????? ?? ??? ?????? ??????? ???????? ????? ? ??????? 4? ??? ???? ? ?? ????? ????? ???? ?????? ???????? ?? ????? ?????? ?? ? ? ?????? ??? ???? ??????? ??????. ???????????? ??? ???????? ?? ??? ???? ?? ????? ??????? ""????????? ??????"" ? ?????????/?????????? ?? ??????????.????????? ?????? ?????? ???????????: ?????????????, ?????? ??????????: ?????? ???????",5
1207,??????? ?????! ??? ??????!,5
1208,"???????? ??? ?????? ???????? ?????? ????? ? ??? ?????????? ?? ?????. ????? ?????????? ??????? ??????? ?? ??? ""??????"", ? ??? ???????????? ?????(????????, ?????? ? ??.) ? ??????? ????????: ???????????, ???????? ? ???????. ?? ??????????? ????-???????? ?????? ???? ?? ??????. ?????? ??????? ? ????? ????????: 1) ??????? ??? ?????????(?????? ? ????????) ????????????? ??????? ???????? ?? 2 ???. 2) ?????????????? ???? ???? ?? ??? ??????, ? ?????????? ?????? ????????, ???? ? ? ???? ???????? ????????????? ???????????????, ?? ?????? ??? ?????????? ?? ??????. 3) ??????? ?? ????????? ??????, ???????? ?? ???? 5.5???????? ?????, ? ???? ????? ??????, ???????? ?? ?????(?? ?????? ????????? ????????? ??????? ??????) 4) ???????? ?????? ??????? ???????, ???? ? ?????????, ???? ?? ?????, ???? ????? - ??? ????? ??????, ????? ?????? ? ?? ???????; ????????? ???? ??????? ??????, ? ??????? ?????.??????? ? ????? ?????????? ????????? ??????? ????-?????? ????? ? ????. 5) ????????? ? ???????? ""+"" ??? ??, ??? ? ?????? ???????? ????? ???????? ????? ?????? ? 2 ????? ????????????: ? ?? ???????? ????? ""2?????"" ??? ""?????+??????"" 6) ??????? 5.1.1 ??? ??????????(? ????? ????????? 6.0), ????????? ? ???????? ????????? ????? ?????? ????????? ??? ??? ????, ? ???, ???? ?? ?? ???? ?????????? ??????? ????????, ? ""???????? ???"" ????? ????????? ???? ?-?? ?????? ???????(??? ? ? ??????). 7) ???? ??????, ?? ??? ?? ???? ????, ??? ??? ???-???? ????????? ??????? ?????????, ? ??????????? ???? ? ???????? ?????? ??????(????? ??? ?? ????? ?? ""???????????"" ?? ???-?? ""??????"" ?? ?????? ????????, ??? ??? ????? ?????? ? ??????? ?????????) ? ??????????? ????? ?? ??? ?????????: 1) ??????? ?????? ??????? ?? ????????, ? ???????? ?? ??????? ???? ??????? ???????(?????? ??????? ??????? ????? ?? ????????, ? ?? ????????????? ??? ???? ??????? ) 2) ??????? ???????, ?????? ?? ?? ?????? ???????(?? ????? ? ?? ???? ?????? ???????? ?? ???????? ???????? ??????, ???? ??? ??????????? ???????). 3) ? ????????? ???? ?????????????? ????????? ???? ""????????-????????"", ?? ???? ??????? - ??? ??? ??????.4) ??? ??????? ????????????, ?? ???? ???? ????????? ""?? ?????"", ??????? ????????? ?????? ??????? ???????? ????????????, ? ????? ?????????? ?? ?????????? ???????, ?? ? ????? ??? ??????? ???? ?????? ?????? ??????? ?????????(? ?????? ? ?????? ?????????? - ??? ?? ?????????), ???? ????????? ????? ?????? ???? ?? ????? - ?? ?????, ??? ???? ??? ????????????? ?? ????? ????????. ?? ????? ????, ??? ??????? ?????????, ? ?? ???????????? ? ?? ?????? ???????? ?? ??????????? ?? ??? 100%, ???? ?? 120%. ????? ??????? ??? ??????, ??? ??????? ????? ????? ? ?????????(???????? ?????? ?????? ????????, ?? ?? 2 ??? ? ? ???? ????????? ??????), ?? ????? ?????? ???? ?? ????? ????? ???-?? ?????. p.s. ??????? ?????? ? ????????? ????? ?????????? ????? ??????(?? ???.32??), ???????? ??????(??? ????? ??????) ? ????????(???? ?????? ???? ??????? ???????, ???? ??????????? ?? ?????) - ??? ????? ???????? ??? ?????????? ?????????????? ????????.p.p.s. ????????? ??????? ???????? roz?tka ? ??? ??????????? - ?????? ??? ?? ?????? ???????????: ???????? ??????????, ???? ???????????? ?? ????????????? ??????????: ??? ??????? ?? ???. ???? ?????? ????????? ???????, ??????? ?????? ??????? ????????????",5
1209,"??????? ??? ??? ??? ????? ????,?????? ?????? ??????? 2-3 ???,??????? ?? ?????????????? ? ?? ????????. ??????? ? ??? ????????? ????????? 4000 ?? ? ??? ???????. ???? ? ????????? ??????,???? ????? ??????? ????? ?????????? ? ???????.?????? ????? ? ??????????? ? ????????,????? ????? ???? ??????? ????. ?????????? 1,5 ??. ??? ???????,?? ?????? ??? ??? ???????. ?????????? ??? ???????. ????-???????? 100%. ???????????: ????? ???. ??????????: ????????? ?????? ??? ?????????, ??????? ?? ??????? ????????? ????????.",5
1210,"???????: ?????????? ?????????? ??????? ? ????????? ""????????"". ??????? ?? ????? ???????? galaxy j700h, + ?????? 16?? + ?????-?????? dengos + ???????? ??????. ?????? ????? ???????? ??????, ????? ?????????, ?????? ?? ?????, ????? ????, ???????????? ????????? ?? ??????? ?? ?????. ???? ?? ????? ?????? ? ???? ??? ??????? ????????????, ?? ????? ??? ???????? ????????. ???? ????????? ??? ?????? ?????? ???????. ????? ? ????? ?????? ???????, ? ????? ???????? ?????? ? ????????? ?????, ??????? ??? ????? 1-2 ?????? ?????????. ??????? ?????? ??? ??????, ????? ??? ?? ?????? ?????? ?? ????? ????????. ?????? 1,5 ?????? ??????, ??? ???????? ????? ??????. ?????? ????? 2 ??????. ?? ??????????? ? ?????????? ????? ?? ????? ??? (????????, ?????, ????????, ???????, ??????, ????????? ???????? ?? ????? ? ????????, ??? ???????????? ? ?.?. ???????? ??????? ?????, ???????? ???????? ?????? :d. ????? ?????????? ??? ?? ?? ???, ??? ?? ??????). ?????: ??????(??????) - 10. ????? amoled(????????/???????/?????? ?????) - 10. ??????????? (3000 ???/???????? ???????? ??????????) - 9. ??????(??????????? ????????/ ???????? ?????????) - 10. ?????????(???????) - 7. ???????????(??? ??????) - 10. ???? ??????? ?? ????????. ???????????: ???????? ?????? ????????(? ?????? hdr ????????????? ??????), ????????? ? ??????? ????????? - ?????? ????? ??????????? ?????? ?? ????????? ? ?????? ???????? ( ?????? ??? ? gopro). ???????? ???? ?????????? ????????? - ???? ????????, ???????, ??????????, ??? ?????? ? ????? ??????/??????. ???????? amoled-??????? (????? ??? ?????? ?????? - ?? ????? ????????. ?? ??? ?? ???????? ?????? ? ????? ""?? ?????? ??????""). ????? ?????? ??????????? ? ???????????? ??????? (???? ? 30% ??????? ? ????? ??? ?????????????. ????? ?? ????? ????????? ????????? ??? ?????????? ??????, ??? ????????????? ?????????? ??????). ?? ?????? ???????? ?????? ???? ????????? ????????( ??? ?????? ???? ?? ??????? - ??? ?????????? ???????, ??? ????? ???? ?????? ???????. ????? ??????? ????? ???????? ? ?????? ?????, ?? ? ???????? ??? ???????? ?????????? ?????? ????????????). ??????? ???????????? ???? ??? ????????? ????????, ??? ? ????????????(? ????????? ???? ????? ??????). ??? ?????? ????? ??????? ??????? ? ????, ??????? ????? ??????? ???????? ??? ???????? ????? ??????. ????? ?????? ?????? ????????? ? ??????. ???? ??????? ????? (asphalt 8 ???????? ?????? ?????????, ?? ?????? ?? ???????, ??? ??????? ????? ???????????). ?? ??????? ? ?????????, ??? ????????, ??? ??????? ""????????"" ? ????. ??????? ???????? ?????????? (???????? ???????? ? 5%, ????? 15 ????? 40%. ????? ??????? ??????? ??????? ????? ???????? ????? ?????? ????????? ?????????? ???????). ??????????: ?????????? ????? ??????? ??? ? ???????? ???????????? ??? ???????????? ??????????? ?????????? (???????? ??? ??????????, ? ???? ?????-?????? dengos ??????? ??? ? ???????+??????+?????? 16??. ?? ????? ????? ?? ????????, ???? ?????? - ???????????? ? ???? ????? ? ????????? ?????). ?????? - ?? ??? ??? ?? ????? ??? ?????????? ??????? ?????? (??? ??????????? ??????, ??? ??????? ??????. ???????? ??????? ? ??????? ?????). ?? ??????????? ""samsung""-?????????? ??? ???, ?.? ?????????? ????? ????? ????. ? ????? ??? ????? ?????????? ????? ??? ??????? ""?????????""(???????? ????????? ? galaxy apps ?????? ?????????? ? ?????? ???? ??? ??????????? ???????? ?????). ???????? ?? ????????? ???????? ??????? ???-?? ""quickmemo"" ??? ?? lg-??????????(????? ?? ?????? ??????? ????????, ?? ? ?????????? ?? ??? ???????/???????/???????????. ????? ?????? ???? ???? ???????? ???? ???????? ??? ??????? ????? ????????? ??? ???? ???????. ?????? ????? ????????? ? ?? ????? ????????? ????????? - ????? ?????????? ????????????? ???????? ? ??????????? ??????? ????. ? ??? ???????????? lg-????????? ? ???????? ??????? - ?? ???? ?????????? ??? ?????? ??? ? ????????? ? ????? ?? ???????????? ????????, ? ?????? ? ????????? - ??? ???? ?????????). ???????? ????? ?????????? ? ?????? ??????? ??????? ?????? (????????? ??????????? ???????. ????????? ??? ?????????? ?????????????? ??? ??????? ???????????? ?????????????, ???????? ?????? ?????? ? ????(?????? ? ???????, ???????????? ??????? ????? ???? ?? ???????? ????? ???????????, ? ?? ??????? ???????? 5.5"" ? ????????? ???????? ? ???? - ??????? ?????? ?????????, ?? ????? ? 10 ??????. ????? ? ???? 4 ?? 5 ??????? ??? ??? ?? 5""-??????????, ? ??? ??? ?????? 5.5"", ????? ???? 5(6) ?? 6(7) ??????? ? ???? ??? ??-??????) ????? ????????? ???????, ??? ?? ???????? ??? ????? ????????????? ? ??????????). ???????????? ?? ""samsung""-??????????, ???????? ???-?? ??????? ?? ""quickmemo"" ? ??????, ?????? ???? ?????????? ? ??????????, ??????????? ???????? ????? ??????? ? ????(??? ?? ???????? ??????) ? ????????? ??????????? ? ????????? ?? ????? ????. ??? ????? ???? ?? ?????? ? ??????-?????? ???? ""????"", ??????? ?????? ?????? ???????????? ??????. ???????? ???? ????? ??????????? ""???"" ? ????????? ???? ???????? ???? ????? ??? ???????.",5
1211,"????????? ??? 6-7 ?????? ? ????????? ????????? ???????? samsung ? ??? ?? ???? ?? ????????.?? ???? ???????? ???? ???? ?????? ????? ???????, ? ?????? ???? ?????????? ???????,- ??? ?? ???? ???? ???? ????????? ?????????? ? ???????? ???????. ?? ???, ??? ? ??????? ???? ?????? ? ????? ??????? ?????, ?? ?????? ????????, ?? ? ??????? ? samsungom ????? ?? ????...? ????? ???? ?????? ????????????!) ??????? ??????, ???????? ??????????? ?? ??????. ? ??????? ???????? ????? ???????.? ?? ??? ?????, ??? - ????? ?????????, ???????? ????? - ??? ????????. ?? ???????? ???? ???? ???? - ??? ???????????? ????????.????????????, ??? ??? ?? ????? ???????????,( ?? ?? ????? ?? ???? ??? ????????), ??? ??, ??? ???????? ?? ?????????, ?? ? ??????? ???????? ????? ?????????? ????????, ??? ? ? ???????.?????????- ?? ?????????) ???????????: ??? ?? ??????. ??????????: ???",5
1212,"????? ????????, ???? ??????, ??? ?????? j7 ? ?? ?????. ???????? ?? ? ???????. ????? ?????, ???????? ???????, ?????? ?????????? ?? 50% ? ?????????. ??? ??????????? ???????????? ?????????? ??????????? 6 ????. ?????? ?? ???????? ???????? ? ??????? ?????, ??? ????????? ????? ? ??? ??. ????? ?????? ??????? ?????? ????????, ??? ? ?? ?? ?????????? ??????????. ? ?????????? ????????? ????? ??????? ?? ????? ????????. ???'??? ???????? ????????? ?????? ?????? ????????, ? ?????????? ??????????? ?? ????? ???'???. ???????? ??????? ???????? ????? ? ??????? ?????? ??? ????. ???????????: ??????? ?????, ???????? ??????????, ???????? ??????, ?????? ???'??? ??????????: ?? ???????? ????????",5
1213,?????? ????? ???! ???????????: ???? ????????? ? ???. ???? ?? ???????. ?????! ??????????: ??? ???????. ?? ????????.,5
1214,"????????? ????? ? ?????? ?????? ? ?????? ??????? ??? ????????.???????? ????? ??? ? ??? ????,??????? .. ????? ?????? samsung (??????? ?? ?? ??????? ?.?. ???? ?????????, ?? ??????????????? ???????) ????? ??????????? oled ???????,???????? ????????? ?????..??????? ??????? ?????? ???? ? ?????? ???? ( ???????? ???????) ??????? ????????, ???? ???? ? ?? ??????? ????? ???????????????? ???????? ??????? ?? ???? ? ???? ?? ?????????? ???? ??? ???????? ??????????.. ?????? ???????? ??? ???????? ?? ????? ??????? ????, ?? ??? ???????,???? ??????.. ??? ???? ??????? ???? ??????? ????? ?????? ? ???.. ??????? ??? ?? ????.. ????????? ???? ?????????,??? ???????...???????? ?????? ???????? ?? ??? ??????!!!!?????????? ?? ?????????, ?? ???? ????- ?? ????? ?????? ?????,??????????? ??????? ????? ???????? ???????! ???? ??????? ?.?. ???????????????? ??????... ??????,?????????? ????????!! ???? ????? ????? j7 (2016) ?? ?.?. ? ???? ?? ???? ??????? ? ?? ???????... ????? ?????????? ?????,?? ?????? ???????????? ??????? ?? ?????????..?? ??? ?????? ?? ?????? ??? ? ???? ?? ?????..  ?????? ????? ????? ?????? 2016 ???? ???? ??????? ? ???? ? ?? ?????? ???????????.. ???????????: ???????,??????,oled ???????,?????? ? ?????????, ??????????: ???????? ????? ?????????? ? ???? ??? ?????????? ?? fullhd,?? ??? ?????? + ? ???????.. ? ?? ????? ???? ?? 2 ???? ???.. ?? ? ??? ??? ???????? ???????!",5
1215,"????? ????????, ???? ??????, ??? ?????? j7 ? ?? ?????. ???????? ?? ? ???????. ????? ?????, ???????? ???????, ?????? ?????????? ?? 50% ? ?????????. ??? ??????????? ???????????? ?????????? ??????????? 6 ????. ?????? ?? ???????? ???????? ? ??????? ?????, ??? ????????? ????? ? ??? ??. ????? ?????? ??????? ?????? ????????, ??? ? ?? ?? ?????????? ??????????. ? ?????????? ????????? ????? ??????? ?? ????? ????????. ???'??? ???????? ????????? ?????? ?????? ????????, ? ?????????? ??????????? ?? ????? ???'???. ???????? ??????? ???????? ????? ? ??????? ?????? ??? ????. ???????????: ??????? ?????, ???????? ??????????, ???????? ??????, ?????? ???'??? ??????????: ?? ???????? ????????",5
1216,?????? ????? ???! ???????????: ???? ????????? ? ???. ???? ?? ???????. ?????! ??????????: ??? ???????. ?? ????????.,5
1217,"????????? ????? ? ?????? ?????? ? ?????? ??????? ??? ????????.???????? ????? ??? ? ??? ????,??????? .. ????? ?????? samsung (??????? ?? ?? ??????? ?.?. ???? ?????????, ?? ??????????????? ???????) ????? ??????????? oled ???????,???????? ????????? ?????..??????? ??????? ?????? ???? ? ?????? ???? ( ???????? ???????) ??????? ????????, ???? ???? ? ?? ??????? ????? ???????????????? ???????? ??????? ?? ???? ? ???? ?? ?????????? ???? ??? ???????? ??????????.. ?????? ???????? ??? ???????? ?? ????? ??????? ????, ?? ??? ???????,???? ??????.. ??? ???? ??????? ???? ??????? ????? ?????? ? ???.. ??????? ??? ?? ????.. ????????? ???? ?????????,??? ???????...???????? ?????? ???????? ?? ??? ??????!!!!?????????? ?? ?????????, ?? ???? ????- ?? ????? ?????? ?????,??????????? ??????? ????? ???????? ???????! ???? ??????? ?.?. ???????????????? ??????... ??????,?????????? ????????!! ???? ????? ????? j7 (2016) ?? ?.?. ? ???? ?? ???? ??????? ? ?? ???????... ????? ?????????? ?????,?? ?????? ???????????? ??????? ?? ?????????..?? ??? ?????? ?? ?????? ??? ? ???? ?? ?????..  ?????? ????? ????? ?????? 2016 ???? ???? ??????? ? ???? ? ?? ?????? ???????????.. ???????????: ???????,??????,oled ???????,?????? ? ?????????, ??????????: ???????? ????? ?????????? ? ???? ??? ?????????? ?? fullhd,?? ??? ?????? + ? ???????.. ? ?? ????? ???? ?? 2 ???? ???.. ?? ? ??? ??? ???????? ???????!",5
1218,"? ??? ?? ???????. ???!!!! ????? ??? ??????, ?????. ?????? ?????? ????????, ?? ??? ???? ?????? ??? 10 ??? ? ??????????? ????????? ?????????, ? ??????? ? ????????? ???????) ?? ??? ??????? ?????. ????? ???????? ??????. ??????? ???? ???????? ?? 20% ??????? ???????? ????? ?? ???????. ? ???? ? ????????? ?????????? ?????? ???????? ?????????? ? ??? ?? ???????? ????? ????? ?????????, ?????? ??????? 30%. ? ???????? ??????? ??? ????? ?? ??????? ?????? ??????? ? ????? ??????, ? ???? ?????? ??? ?? 10 ? ????????? ?????, ??? ? ????? ?????????. ???????? ??????? ??????? ?? ???????. ??????? ??????? ? ??????, ???????? ???????, ?????? ?????? ?? 16 ?? ? ??? ??????? ???????? ????????? ????? ????????, ??? ????????? ???????????, ??? ??? ? ??????? ????? ???? ???, ? ? ???? ???? ???????. ? ??????? ????? ????? ? ?? ????? ???????? ??????? ??????? ?????? ?? ?????? ??? ????? ?? ?????, ??? 7 ????? ? ????? ? ???? ??? ????? ???????? ?? ????? ???????? ????? ?? ??? ???? ? ???????? ?????? ??? ?? ????? ???. ??? ?? ???? ??????? ?????) ??????? ???????. ? ???????? ??????? ?????, ??? ? ??? ? ?????? ?????? ????? ????) ?? ?????? ?? ???? ????? ???????, ???? ????? ??????, ???? ??? ?? ??? ? ???? ?????? ??????????? ??? ? ?????????, ????????. ? ????? ???? ???? ????????????? ???????????. ??????? ??? ????????? ?? ????????? ??????, ? ????? ??????, ????? ??? ? ?????? ?????? ?????, ?? ???, ??? ??????. ?????? ??????? ????? ?? ???????????. ?????? ??????? ?????? ???, ?? ??? ???. ??????? ?????? ?????? ? ?????, ?? ?? ??????? ??? ?? ????????, ????? ????? ??????? ????, ?? ????? ???? ???? ? ?????? ? ??? ??????????) ??????? ??????? ??? ? ?????? ???????? ???????? ?????? ?????, ????? ??? ????? ?????????, ? ?? ??????? ?? ????, ? ??? ? ???? ????? ??????????, ??? ????? ????? ?????, ? ???????? ??? ?? ?????????? ??????? ? ????? ??????? ???? ??????!!! ??????? ???????????, ????? ?????? ?????? ? ????????????. ???? ?????, ??? ? ????????? ??? ??????????. ??? ???? ????????????????? ?? ????????, ?? ??? ?? ??????, ??????? ???????? ?? ?????????? ? ???????, ? ??? ????????? ???? ?? ?????????? ????????. ???? ????? ?? ?? ????? ??? ? ????, ???? ??? ????? ????? ????????, ??????? ???????. ???????????: ??????? ????? ??????????: ???? ???",5
